x,y,z
0.0,50.0,0.0
2.0398,49.890585,-0.5248
4.15839999999999,49.762679999999996,-1.09839999999999
6.3546000000000005,49.616795,-1.7196
8.6272,49.45344,-2.3872
10.975,49.27312499999999,-3.1
13.3968,49.07636,-3.8568
15.8914,48.86365499999999,-4.6564000000000005
18.4576,48.63552,-5.497599999999999
21.0942,48.392465,-6.3792
23.799999999999997,48.135,-7.3
26.5738,47.863635,-8.258799999999999
29.41439999999999,47.57887999999999,-9.2544
32.3206,47.281245,-10.2856
35.2912,46.971239999999995,-11.3512
38.324999999999996,46.649375,-12.44999999999999
41.4208,46.31615999999999,-13.580800000000002
44.5774,45.97210499999999,-14.7424
47.79359999999999,45.61771999999999,-15.93359999999999
51.0682,45.253514999999986,-17.1532
54.400000000000006,44.879999999999995,-18.4
57.78779999999999,44.497685,-19.6728
61.230399999999996,44.107079999999996,-20.97039999999999
64.7266,43.708695,-22.2916
68.2752,43.303039999999996,-23.6352
71.875,42.890625,-25.0
75.5248,42.471959999999996,-26.384800000000002
79.22340000000001,42.047554999999996,-27.788400000000003
82.96960000000001,41.61791999999999,-29.20960000000001
86.76219999999999,41.183565,-30.64719999999999
90.60000000000001,40.745,-32.1
94.4818,40.30273499999999,-33.56679999999999
98.4064,39.85727999999999,-35.0464
102.37259999999999,39.40914499999999,-36.5376
106.37920000000001,38.95883999999999,-38.0392
110.425,38.506875,-39.54999999999999
114.50880000000001,38.05376,-41.0688
118.62939999999999,37.600004999999996,-42.5944
122.7856,37.14611999999999,-44.12559999999999
126.9762,36.69261499999999,-45.6612
131.20000000000002,36.23999999999999,-47.20000000000001
135.45579999999998,35.788785000000004,-48.74079999999999
139.7424,35.33948,-50.282399999999996
144.05859999999998,34.892595,-51.82359999999999
148.40319999999997,34.44863999999999,-53.3632
152.775,34.008125,-54.900000000000006
157.1728,33.57156,-56.43279999999999
161.59539999999998,33.139455,-57.96039999999999
166.0416,32.71231999999999,-59.4816
170.5102,32.29066499999999,-60.9952
175.0,31.874999999999996,-62.5
179.5098,31.465835,-63.9948
184.0384,31.063679999999998,-65.47840000000001
188.5846,30.66904499999999,-66.9496
193.14720000000003,30.282439999999987,-68.4072
197.72500000000005,29.904374999999987,-69.85
202.31680000000006,29.53536,-71.2768
206.9214,29.17590499999999,-72.68639999999999
211.5376,28.826519999999988,-74.0776
216.1642,28.487715,-75.44919999999999
220.8,28.15999999999999,-76.8
225.44380000000004,27.84388499999999,-78.1288
230.09440000000004,27.53987999999999,-79.43440000000001
234.75060000000002,27.248494999999988,-80.7156
239.41119999999998,26.97024,-81.9712
244.07500000000005,26.705624999999987,-83.2
248.74080000000004,26.45515999999999,-84.40080000000002
253.4074,26.21935499999999,-85.5724
258.07360000000006,25.99871999999999,-86.71360000000001
262.7382,25.79376499999999,-87.82319999999999
267.4,25.60499999999999,-88.89999999999999
272.05780000000004,25.43293499999999,-89.94280000000002
276.7104,25.278079999999992,-90.95039999999997
281.35659999999996,25.140945,-91.92159999999998
285.99519999999995,25.02203999999999,-92.85520000000001
290.625,24.921875,-93.75
295.2448,24.84095999999999,-94.60479999999998
299.85339999999997,24.779805,-95.4184
304.44960000000003,24.73891999999999,-96.1896
309.03220000000005,24.71881499999998,-96.91720000000004
313.6,24.719999999999988,-97.60000000000002
318.15180000000004,24.74298499999997,-98.2368
322.68639999999994,24.78827999999999,-98.8264
327.20259999999996,24.85639499999998,-99.3676
331.6992,24.947839999999992,-99.8592
336.17499999999995,25.063124999999992,-100.29999999999998
340.6288,25.20275999999999,-100.6888
345.05940000000004,25.36725499999998,-101.02439999999999
349.4656,25.55711999999999,-101.3056
353.8462,25.77286499999999,-101.5312
358.2,26.014999999999986,-101.70000000000003
362.5258000000001,26.28403499999999,-101.8108
366.8224,26.58047999999999,-101.8624
371.0886,26.904844999999977,-101.85360000000001
375.3232,27.257639999999988,-101.78319999999997
379.525,27.639374999999987,-101.65000000000003
383.6928,28.05055999999998,-101.45280000000001
387.8254,28.49170499999999,-101.19039999999997
391.9216,28.963319999999992,-100.86160000000002
395.98019999999997,29.465915,-100.46520000000001
400.0,30.0,-100.0
404.00792,30.567895,-99.45530000000001
408.03136,31.171159999999997,-98.8224
412.06984,31.809165,-98.1031
416.12288000000007,32.48128,-97.2992
420.19,33.186875,-96.4125
424.2707200000001,33.92531999999999,-95.4448
428.36456,34.695985,-94.3979
432.47103999999996,35.498239999999996,-93.2736
436.58968,36.33145499999999,-92.0737
440.72,37.195,-90.8
444.8615200000001,38.088245,-89.4543
449.01376000000005,39.01056,-88.0384
453.1762399999999,39.961315,-86.5541
457.34848,40.93988,-85.00319999999999
461.53000000000003,41.945625,-83.38750000000002
465.72031999999996,42.97792,-81.7088
469.91896,44.036135,-79.9689
474.12543999999997,45.11964,-78.16959999999999
478.33928,46.227805,-76.3127
482.55999999999995,47.36000000000001,-74.4
486.78711999999996,48.515595,-72.4333
491.02016,49.69396,-70.4144
495.25864,50.89446500000001,-68.3451
499.50208,52.11648000000001,-66.2272
503.74999999999994,53.35937500000001,-64.0625
508.00192,54.62252000000001,-61.852799999999995
512.25736,55.905285000000006,-59.599900000000005
516.51584,57.207040000000006,-57.30559999999999
520.77688,58.52715500000001,-54.9717
525.04,59.865,-52.6
529.30472,61.21994500000001,-50.1923
533.5705600000001,62.591359999999995,-47.750399999999985
537.83704,63.97861500000002,-45.27609999999999
542.10368,65.38108000000001,-42.77119999999998
546.37,66.79812500000001,-40.2375
550.6355199999999,68.22912,-37.67680000000001
554.89976,69.67343500000001,-35.09089999999999
