x,y,z
0.0,0.0,0.0
0.6119399999999999,-0.016932,0.15744
1.247519999999997,-0.037655999999999995,0.329519999999997
1.9063800000000002,-0.062064,0.51588
2.5881600000000002,-0.090048,0.71616
3.2925,-0.1215,0.9299999999999999
4.01904,-0.15631199999999998,1.1570399999999998
4.7674199999999995,-0.194376,1.39692
5.53728,-0.23558400000000002,1.6492799999999999
6.328259999999999,-0.279828,1.9137600000000001
7.14,-0.327,2.19
7.97214,-0.376992,2.47764
8.824319999999997,-0.42969599999999997,2.77632
9.69618,-0.48500399999999994,3.08568
10.58736,-0.5428080000000001,3.40536
11.497499999999999,-0.603,3.734999999999997
12.42624,-0.6654720000000001,4.0742400000000005
13.37322,-0.730116,4.42272
14.338079999999998,-0.796823999999997,4.780079999999997
15.320459999999999,-0.865488,5.14596
16.32,-0.9359999999999999,5.52
17.336339999999996,-1.008252,5.90184
18.36912,-1.082136,6.291119999999997
19.41798,-1.1575440000000001,6.68748
20.482559999999996,-1.234368,7.09056
21.5625,-1.3125,7.5
22.65744,-1.391832,7.915440000000001
23.767020000000002,-1.472256,8.33652
24.890880000000003,-1.5536640000000002,8.762880000000003
26.028659999999995,-1.635948,9.194159999999997
27.18,-1.7189999999999999,9.63
28.344540000000002,-1.802712,10.070039999999997
29.52192,-1.886976,10.51392
30.711779999999997,-1.971684,10.961279999999999
31.913760000000003,-2.0567279999999997,11.411760000000001
33.1275,-2.141999999999997,11.864999999999997
34.35264,-2.2273919999999974,12.32064
35.58882,-2.312796,12.778319999999999
36.83568,-2.398104,13.237679999999997
38.09286,-2.4832080000000003,13.698360000000001
39.36,-2.568,14.160000000000002
40.636739999999996,-2.652372,14.622239999999996
41.92272,-2.736215999999997,15.084719999999997
43.21758,-2.819423999999997,15.547079999999998
44.520959999999995,-2.901888,16.00896
45.832499999999996,-2.9835,16.470000000000002
47.15184,-3.064152,16.92984
48.47862,-3.143735999999997,17.388119999999997
49.812479999999994,-3.2221439999999997,17.84448
51.153059999999996,-3.299267999999997,18.29856
52.5,-3.3749999999999973,18.75
53.852940000000004,-3.4492319999999967,19.198439999999998
55.21152,-3.521856,19.643520000000002
56.575379999999996,-3.592764,20.084880000000002
57.94416000000001,-3.661847999999997,20.52216
59.31750000000001,-3.7289999999999996,20.955
60.69504000000001,-3.794111999999997,21.383039999999998
62.076420000000006,-3.8570759999999997,21.80592
63.461279999999995,-3.917784,22.223280000000003
64.84926,-3.976128,22.63476
66.24000000000001,-4.032,23.04
67.63314000000001,-4.085291999999996,23.43864
69.02832000000001,-4.135896,23.830320000000004
70.42518,-4.183703999999997,24.21468
71.82336,-4.228608,24.59136
73.22250000000001,-4.2705,24.96
74.62224,-4.309272,25.320240000000005
76.02222,-4.344816,25.67172
77.42208000000001,-4.377024,26.014080000000003
78.82146,-4.405787999999997,26.346959999999996
80.21999999999998,-4.4309999999999965,26.669999999999998
81.61734,-4.452551999999997,26.982840000000007
83.01311999999999,-4.470335999999997,27.285119999999992
84.40697999999999,-4.484243999999997,27.576479999999993
85.79856,-4.494167999999997,27.85656
87.1875,-4.5,28.125
88.57344,-4.501631999999997,28.381439999999994
89.95602,-4.498955999999997,28.62552
91.33488,-4.491864,28.85688
92.70966000000001,-4.480247999999997,29.07516000000001
94.08,-4.463999999999997,29.280000000000005
95.44554000000002,-4.4430119999999995,29.471040000000002
96.80591999999999,-4.417175999999997,29.64792
98.16077999999999,-4.386383999999997,29.81028
99.50976,-4.350527999999997,29.95776
100.85249999999999,-4.309499999999996,30.089999999999996
102.18863999999999,-4.263191999999997,30.20664
103.51782,-4.211495999999997,30.307319999999997
104.83968,-4.154304000000001,30.391679999999997
106.15386,-4.091507999999994,30.45936
107.46,-4.023,30.510000000000012
108.75774000000003,-3.9486719999999966,30.54324
110.04672,-3.8684160000000003,30.55872
111.32657999999999,-3.782123999999997,30.55608
112.59696000000001,-3.6896879999999967,30.534959999999987
113.85749999999999,-3.590999999999997,30.49500000000001
115.10784,-3.4859519999999997,30.435840000000002
116.34762,-3.374435999999997,30.35711999999999
117.57648,-3.256343999999994,30.258480000000006
118.79406,-3.131567999999994,30.139560000000003
120.0,-3.0,30.0
121.20222749999999,-2.861568,29.83659
122.40882,-2.716344,29.64672
123.6196425,-2.5644359999999997,29.43093
124.83456000000001,-2.405952,29.18976
126.05343750000002,-2.241,28.923750000000002
127.27614,-2.0696879999999998,28.63344
128.50253250000003,-1.892124,28.31937
129.73248,-1.7084160000000002,27.98208
130.96584750000002,-1.518672,27.62211
132.20250000000001,-1.323,27.240000000000002
133.4423025,-1.1215080000000002,26.836289999999998
134.68512,-0.914304,26.41152
135.9308175,-0.701496,25.966230000000003
137.17926000000003,-0.48319199999999696,25.500959999999996
138.43031249999999,-0.2595,25.016250000000003
139.68383999999998,-0.030528,24.51264
140.9397075,0.20361600000000002,23.99067
142.19778,0.442823999999997,23.450879999999998
143.4579225,0.6869879999999999,22.89381
144.72,0.9359999999999999,22.32
145.9838775,1.189751999999997,21.72999
147.24942,1.4481359999999972,21.12432
148.51649250000003,1.7110439999999998,20.50353
149.78496,1.9783679999999997,19.86816
151.0546875,2.25,19.21875
152.32554000000002,2.5258320000000003,18.55584
153.59738249999998,2.805756,17.87997
154.87008,3.089664,17.191679999999998
156.14349749999997,3.377447999999997,16.49151
157.41750000000002,3.669,15.780000000000001
158.6919525,3.964212,15.057690000000001
159.96672000000004,4.262976,14.325119999999997
161.24166749999998,4.565184,13.582829999999998
162.51666000000003,4.870728,12.831359999999995
163.7915625,5.179499999999996,12.07125
