x,y,z
0.0,0.0,0.0
2.0497,-0.0024749999999999998,0.0
4.1975999999999996,-0.0098,0.0
6.4419,-0.021825,0.0
8.7808,-0.038400000000000004,0.0
11.2125,-0.059375,0.0
13.735199999999988,-0.0846,0.0
16.3471,-0.11392500000000001,0.0
19.0464,-0.1472,0.0
21.831299999999988,-0.184275,0.0
24.7,-0.22499999999999998,0.0
27.65069999999999,-0.26922499999999,0.0
30.681599999999996,-0.31679999999999997,0.0
33.7909,-0.36757500000000004,0.0
36.9768,-0.4214,0.0
40.2375,-0.47812499999999997,0.0
43.5712,-0.5376,0.0
46.976099999999995,-0.5996750000000001,0.0
50.45040000000001,-0.66419999999999,0.0
53.99230000000001,-0.731025,0.0
57.60000000000001,-0.8,0.0
61.271699999999996,-0.87097499999999,0.0
65.0056,-0.9438,0.0
68.79990000000001,-1.018325,0.0
72.65280000000001,-1.0944,0.0
76.5625,-1.171875,0.0
80.52720000000001,-1.2506,0.0
84.5451,-1.330425,0.0
88.61440000000002,-1.4112,0.0
92.7333,-1.492775,0.0
96.89999999999999,-1.575,0.0
101.11270000000002,-1.6577250000000001,0.0
105.36960000000002,-1.7408,0.0
109.66890000000001,-1.8240750000000001,0.0
114.0088,-1.9074,0.0
118.3875,-1.990625,0.0
122.80319999999998,-2.07359999999999,0.0
127.2541,-2.15617499999999,0.0
131.7384,-2.2382,0.0
136.25430000000006,-2.319525,0.0
140.79999999999998,-2.4,0.0
145.37369999999999,-2.47947499999999,0.0
149.9736,-2.55779999999999,0.0
154.5979,-2.63482499999999,0.0
159.2448,-2.7104,0.0
163.9125,-2.784375,0.0
168.59920000000002,-2.8566000000000003,0.0
173.30309999999997,-2.926925,0.0
178.0224,-2.9952,0.0
182.7553,-3.06127499999999,0.0
187.5,-3.125,0.0
192.2547,-3.1862249999999896,0.0
197.01760000000004,-3.2447999999999997,0.0
201.7869,-3.3005750000000003,0.0
206.5608,-3.3534,0.0
211.3375,-3.4031249999999997,0.0
216.11520000000004,-3.4495999999999998,0.0
220.89210000000003,-3.4926749999999998,0.0
225.66639999999998,-3.5322,0.0
230.43629999999996,-3.5680249999999996,0.0
235.20000000000005,-3.5999999999999996,0.0
239.9557,-3.627975,0.0
244.7016,-3.6518,0.0
249.43590000000003,-3.6713250000000004,0.0
254.15680000000003,-3.6863999999999897,0.0
258.86250000000007,-3.6968750000000004,0.0
263.55120000000005,-3.7026000000000003,0.0
268.22110000000004,-3.7034249999999997,0.0
272.8704,-3.6992,0.0
277.4973,-3.6897749999999903,0.0
282.1,-3.675,0.0
286.67670000000004,-3.6547250000000004,0.0
291.22560000000004,-3.6288,0.0
295.7449,-3.59707499999999,0.0
300.23280000000005,-3.5594,0.0
304.6875,-3.515625,0.0
309.1072,-3.46559999999999,0.0
313.49010000000004,-3.40917499999999,0.0
317.8344,-3.3462,0.0
322.1383,-3.2765250000000004,0.0
326.4,-3.2,0.0
330.61770000000007,-3.1164750000000003,0.0
334.78959999999995,-3.0258,0.0
338.9139,-2.927825,0.0
342.9888,-2.8224,0.0
347.01250000000005,-2.709375,0.0
350.98319999999995,-2.58859999999999,0.0
354.8991,-2.459925,0.0
358.7584,-2.3232,0.0
362.5593,-2.17827499999999,0.0
366.29999999999995,-2.02499999999999,0.0
369.9787,-1.86322499999999,0.0
373.59360000000004,-1.6927999999999999,0.0
377.1429,-1.513575,0.0
