x,y,z
-60.0,-15.0,0.0
-59.2831,-15.000742500000001,-0.15744
-58.532799999999995,-15.00294,-0.329519999999997
-57.749700000000004,-15.0065475,-0.51588
-56.9344,-15.011519999999997,-0.71616
-56.0875,-15.017812499999998,-0.9299999999999999
-55.209599999999995,-15.02538,-1.1570399999999998
-54.3013,-15.034177500000002,-1.39692
-53.36319999999999,-15.044160000000002,-1.6492799999999999
-52.395900000000005,-15.0552825,-1.9137600000000001
-51.4,-15.067499999999999,-2.19
-50.3761,-15.080767500000002,-2.47764
-49.32480000000001,-15.095040000000001,-2.77632
-48.246700000000004,-15.110272500000002,-3.08568
-47.1424,-15.126420000000001,-3.40536
-46.0125,-15.1434375,-3.734999999999997
-44.8576,-15.161279999999998,-4.0742400000000005
-43.67829999999999,-15.1799025,-4.42272
-42.47520000000001,-15.19926,-4.780079999999997
-41.248900000000006,-15.2193075,-5.14596
-40.0,-15.24,-5.52
-38.72910000000001,-15.2612925,-5.90184
-37.4368,-15.283139999999998,-6.291119999999997
-36.1237,-15.305497500000003,-6.68748
-34.790400000000005,-15.328319999999998,-7.09056
-33.4375,-15.3515625,-7.5
-32.06559999999999,-15.37518,-7.915440000000001
-30.675299999999993,-15.3991275,-8.33652
-29.2672,-15.423359999999997,-8.762880000000003
-27.841900000000003,-15.4478325,-9.194159999999997
-26.400000000000002,-15.472499999999998,-9.63
-24.942099999999996,-15.4973175,-10.070039999999997
-23.468799999999995,-15.52224,-10.51392
-21.9807,-15.5472225,-10.961279999999999
-20.47839999999999,-15.572220000000002,-11.411760000000001
-18.96250000000001,-15.5971875,-11.864999999999997
-17.4336,-15.622079999999999,-12.32064
-15.892300000000004,-15.646852499999998,-12.778319999999999
-14.339199999999998,-15.67146,-13.237679999999997
-12.774899999999999,-15.6958575,-13.698360000000001
-11.199999999999992,-15.72,-14.160000000000002
-9.615100000000007,-15.7438425,-14.622239999999996
-8.020800000000003,-15.767339999999999,-15.084719999999997
-6.417700000000006,-15.790447499999999,-15.547079999999998
-4.806399999999998,-15.813120000000001,-16.00896
-3.1874999999999982,-15.835312500000002,-16.470000000000002
-1.561599999999998,-15.85698,-16.92984
0.070699999999998,-15.8780775,-17.388119999999997
1.708799999999998,-15.89856,-17.84448
3.352099999999994,-15.9183825,-18.29856
5.0,-15.9375,-18.75
6.651899999999994,-15.9558675,-19.198439999999998
8.307200000000009,-15.97344,-19.643520000000002
9.965300000000003,-15.990172499999998,-20.084880000000002
11.625600000000002,-16.00602,-20.52216
13.28750000000001,-16.020937500000002,-20.955
14.950400000000009,-16.034879999999998,-21.383039999999998
16.613699999999994,-16.0478025,-21.80592
18.2768,-16.059659999999997,-22.223280000000003
19.939099999999993,-16.070407499999998,-22.63476
21.600000000000005,-16.080000000000002,-23.04
23.258899999999993,-16.0883925,-23.43864
24.915200000000006,-16.09554,-23.830320000000004
26.56830000000001,-16.1013975,-24.21468
28.217599999999997,-16.10592,-24.59136
29.86250000000001,-16.1090625,-24.96
31.502400000000005,-16.11078,-25.320240000000005
33.13670000000001,-16.111027500000002,-25.67172
34.764800000000015,-16.10976,-26.014080000000003
36.38609999999999,-16.1069325,-26.346959999999996
37.999999999999986,-16.1025,-26.669999999999998
39.6059,-16.0964175,-26.982840000000007
41.2032,-16.088639999999998,-27.285119999999992
42.79129999999999,-16.079122499999997,-27.576479999999993
44.3696,-16.06782,-27.85656
45.9375,-16.0546875,-28.125
47.4944,-16.03968,-28.381439999999994
49.0397,-16.022752500000003,-28.62552
50.572800000000015,-16.00386,-28.85688
52.09310000000001,-15.982957500000003,-29.07516000000001
53.60000000000002,-15.96,-29.280000000000005
55.092900000000014,-15.934942500000002,-29.471040000000002
56.57119999999996,-15.907739999999997,-29.64792
58.0343,-15.878347499999999,-29.81028
59.48160000000001,-15.846720000000001,-29.95776
60.912499999999994,-15.812812500000001,-30.089999999999996
62.32639999999998,-15.77658,-30.20664
63.7227,-15.7379775,-30.307319999999997
65.1008,-15.69696,-30.391679999999997
66.46010000000001,-15.653482499999999,-30.45936
67.8,-15.6075,-30.510000000000012
69.1199,-15.558967500000001,-30.54324
70.41920000000002,-15.507840000000002,-30.55872
71.69730000000003,-15.4540725,-30.55608
72.9536,-15.39762,-30.534959999999987
74.18750000000001,-15.338437500000001,-30.49500000000001
75.39840000000001,-15.27648,-30.435840000000002
76.5857,-15.211702500000001,-30.35711999999999
77.74879999999999,-15.14406,-30.258480000000006
78.8871,-15.073507500000003,-30.139560000000003
80.0,-15.0,-30.0
81.09600999999998,-14.9235075,-29.83659
82.18408,-14.84406,-29.64672
83.26427000000001,-14.7617025,-29.43093
84.33664,-14.67648,-29.18976
85.40125000000002,-14.5884375,-28.923750000000002
86.45815999999999,-14.497619999999998,-28.63344
87.50743,-14.4040725,-28.31937
88.54912,-14.30784,-27.98208
89.58329,-14.2089675,-27.62211
90.61,-14.107499999999996,-27.240000000000002
