x,y,z
410.0,400.0,0.0
409.0999784602479,398.79700484077597,0.0
408.21764219070616,397.6120350531124,0.0
407.3523109886747,396.4447505356596,0.0
406.5033046514528,395.2948111870671,0.0
405.6699429763403,394.1618769059847,0.0
404.8515457606367,393.0456075910622,0.0
404.04743280164155,391.94566314094936,0.0
403.25692389665465,390.8617034542961,0.0
402.47933884297515,389.79338842975204,0.0
401.71399743790323,388.7403779659671,0.0
400.960219478738,387.7023319615912,0.0
400.2173247627793,386.678910315274,0.0
399.4846330873268,385.6697729256653,0.0
398.76146424967976,384.6745796914147,0.0
398.0471380471381,383.69299051117235,0.0
397.34097427700124,382.7246652835878,0.0
396.64229273656883,381.7692639073111,0.0
395.9504132231404,380.82644628099166,0.0
395.2646555340158,379.8958723032797,0.0
394.5843394664945,378.9772018728249,0.0
393.9087848178757,378.0700948882766,0.0
393.2373113854596,377.17421124828536,0.0
392.56923896654536,376.28921085150034,0.0
391.9038873584328,375.41475359657176,0.0
391.24057635842144,374.55049938214916,0.0
390.578625763811,373.69610810688255,0.0
389.91735537190084,372.85123966942155,0.0
389.2560849799907,372.01555396841593,0.0
388.5941343853802,371.18871090251554,0.0
387.9308233853689,370.37037037037044,0.0
387.26547177725627,369.56019227063,0.0
386.59739935834205,368.75783650194415,0.0
385.925925925926,367.962962962963,0.0
385.25037127730735,367.17523155233596,0.0
384.57005520978583,366.39430216871295,0.0
383.8842975206611,365.61983471074376,0.0
383.1924180072329,364.8514890770783,0.0
382.4937364668005,364.0889251663662,0.0
381.78757269666346,363.33180287725736,0.0
381.0732464941219,362.5797821084017,0.0
380.35007765647504,361.83252275844876,0.0
379.6173859810223,361.08968472604835,0.0
378.8744912650636,360.3509279098505,0.0
378.12071330589856,359.6159122085049,0.0
377.3553719008264,358.88429752066116,0.0
376.5777868471471,358.1557437449693,0.0
375.78727794216013,357.4299107800791,0.0
374.983164983165,356.7064585246403,0.0
374.1647677674613,355.98504687730275,0.0
373.33140609234886,355.2653357367162,0.0
372.482399755127,354.54698500153046,0.0
371.6170685530955,353.8296545703953,0.0
370.7347322835538,353.1130043419606,0.0
369.83471074380157,352.39669421487594,0.0
368.91632373113856,351.6803840877915,0.0
367.9788910428641,350.96373385935675,0.0
367.0217324762779,350.2464034282216,0.0
366.04416782867963,349.5280526930359,0.0
365.04551689736877,348.8083415524493,0.0
364.0250994796449,348.08692990511173,0.0
362.9822353728078,347.363477649673,0.0
