x,y,z
210.0,280.0,-100.0
208.5000602906939,280.0121611997951,-99.93919400102443
207.03017317342383,280.04831500393175,-99.75842498034109
205.58978211870775,280.107966719537,-99.46016640231517
204.17833059706334,280.1906216537376,-99.04689173131169
202.79526207900864,280.2957851136608,-98.52107443169581
201.4400200350614,280.4229624064335,-97.88518796783261
200.1120479357394,280.57165883918253,-97.1417058040872
198.81078925156064,280.7413797190351,-96.29310140482471
197.53568745304278,280.93163035311795,-95.3418482344102
196.28618601070391,281.14191604855824,-94.29041975720887
195.0617283950617,281.3717421124829,-93.14128943758574
193.86175807663412,281.6206138520188,-91.89693073990594
192.68571852593894,281.8880365742931,-90.55981712853462
191.533053213494,282.17351558643264,-89.13242206783683
190.4032056098172,282.4765561955645,-87.61721902217771
189.29561918542635,282.7966637088155,-86.01668145592232
188.20973741083935,283.13334343331286,-84.33328283343587
187.14500375657397,283.48610067618324,-82.56949661908338
186.10086169314823,283.85444074455404,-80.72779627723003
185.0767546910798,284.2378689455519,-78.81065527224085
184.07212622088653,284.6358905863038,-76.82054706848095
183.08641975308643,285.0480109739369,-74.75994513031551
182.11907875819716,285.47373541557806,-72.63132292210956
181.16954670673678,285.91256921835435,-70.43715390822831
180.23726706922295,286.3640176893926,-68.17991155303673
179.32168331617368,286.82758613581996,-65.86206932090005
178.42223891810673,287.3027798647634,-63.486100676183334
177.53837734553989,287.78910418334965,-61.05447908325164
176.6695420689911,288.28606439870595,-58.56967800647016
175.81517655897824,288.7931658179592,-56.03417091020399
174.97472428601904,289.30991374823634,-53.450431258818156
174.14762872063145,289.83581349666434,-50.82093251667782
173.33333333333334,290.3703703703704,-48.148148148148145
172.5312815946425,290.9130896764812,-45.43455161759417
171.74091697507674,291.4634767221238,-42.682616389380996
170.96168294515402,292.02103681442526,-39.89481592787377
170.19302297539215,292.5852752605125,-37.073623697437604
169.4343805363089,293.1556973675125,-34.22151316243755
168.6851990984222,293.73180844255216,-31.340957787238754
167.94492213224996,294.3131137927587,-28.434431036206355
167.21299310830992,294.899118725259,-25.50440637370543
166.48885549711994,295.48932854717975,-22.553357264101052
165.77195276919792,296.0832485656483,-19.583757171758386
165.06172839506178,296.6803840877916,-16.598079561042532
164.35762584522917,297.2802404207363,-13.598797896318548
163.65908859021806,297.88232287160963,-10.58838564195158
162.9655601005463,298.48613674753864,-7.569316262306753
162.2764838467318,299.09118735565016,-4.544063221749166
161.59130329929226,299.6969800030712,-1.515099984643891
160.90946192874569,300.3030199969288,1.5150999846439177
160.2304032056098,300.90881264434984,4.544063221749193
159.55357060040254,301.51386325246136,7.569316262306785
