x,y,z
130.0,86.6,120.0
130.0,86.6,119.73555555555554
130.0,86.6,119.39555555555556
130.0,86.6,118.99333333333333
130.0,86.6,118.54222222222224
130.0,86.6,118.05555555555556
130.0,86.6,117.54666666666665
130.0,86.6,117.02888888888889
130.0,86.6,116.51555555555554
130.0,86.6,116.02
130.0,86.6,115.55555555555554
130.0,86.6,115.1111111111111
130.0,86.6,114.66666666666666
130.0,86.6,114.22222222222223
130.0,86.6,113.77777777777779
130.0,86.6,113.33333333333334
130.0,86.6,112.8888888888889
130.0,86.6,112.44444444444446
130.0,86.6,112.00000000000003
130.0,86.6,111.5555555555556
130.0,86.6,111.11111111111111
130.0,86.6,110.66666666666667
130.0,86.6,110.22222222222223
130.0,86.6,109.77777777777779
130.0,86.6,109.33333333333334
130.0,86.6,108.8888888888889
130.0,86.6,108.44444444444446
130.0,86.6,108.00000000000001
130.0,86.6,107.55555555555554
130.0,86.6,107.1111111111111
130.0,86.6,106.66666666666669
130.0,86.6,106.22222222222224
130.0,86.6,105.7777777777778
130.0,86.6,105.33333333333336
130.0,86.6,104.8888888888889
130.0,86.6,104.44444444444444
130.0,86.6,104.0
130.0,86.6,103.55555555555554
130.0,86.6,103.11111111111109
130.0,86.6,102.66666666666664
130.0,86.6,102.22222222222223
130.0,86.6,101.77777777777779
130.0,86.6,101.33333333333334
130.0,86.6,100.88888888888889
130.0,86.6,100.44444444444444
130.0,86.6,100.0
130.0,86.6,99.55555555555556
130.0,86.6,99.11111111111111
130.0,86.6,98.66666666666666
130.0,86.6,98.22222222222221
130.0,86.6,97.77777777777777
130.0,86.6,97.33333333333333
130.0,86.6,96.88888888888889
130.0,86.6,96.44444444444444
130.0,86.6,96.0
130.0,86.6,95.55555555555554
130.0,86.6,95.11111111111109
130.0,86.6,94.66666666666664
130.0,86.6,94.22222222222217
130.0,86.6,93.77777777777773
130.0,86.6,93.33333333333334
130.0,86.6,92.8888888888889
130.0,86.6,92.44444444444446
130.0,86.6,92.00000000000001
130.0,86.6,91.55555555555557
130.0,86.6,91.11111111111111
130.0,86.6,90.66666666666667
130.0,86.6,90.22222222222223
130.0,86.6,89.77777777777779
130.0,86.6,89.33333333333334
130.0,86.6,88.88888888888889
130.0,86.6,88.44444444444444
130.0,86.6,88.0
130.0,86.6,87.55555555555557
130.0,86.6,87.11111111111113
130.0,86.6,86.66666666666669
130.0,86.6,86.22222222222224
130.0,86.6,85.7777777777778
130.0,86.6,85.33333333333336
130.0,86.6,84.88888888888894
130.0,86.6,84.44444444444446
130.0,86.6,83.98
130.0,86.6,83.48444444444446
130.0,86.6,82.97111111111113
130.0,86.6,82.45333333333335
130.0,86.6,81.94444444444443
130.0,86.6,81.45777777777778
130.0,86.6,81.00666666666666
130.0,86.6,80.60444444444444
130.0,86.6,80.26444444444444
130.0,86.6,80.0
130.01342420972497,86.58176732220026,79.83470918262555
130.04773052346656,86.53517270115654,79.76785487155749
130.09396946807476,86.47237125540194,79.77629761171214
130.14319157039964,86.40551810346962,79.83689794800583
130.18644735729117,86.34676836389275,79.9265164253548
130.21478735559944,86.30827715520444,80.02201358867539
130.21926209217443,86.30219959593788,80.10024998288392
130.19092209386616,86.34069080462616,80.13808615289665
130.12081788752468,86.43590589980249,80.11238264362991
130.0,86.6,80.0
129.80571301750797,86.85176809082071,79.81650894665533
129.53459597862036,87.18904652282401,79.59455635811696
129.20679108872102,87.59255246197901,79.33661700411028
128.8424405531938,88.04300307425477,79.0451656543606
128.46168657742257,88.52111552562046,78.72267707859326
128.08467136679116,89.00760698204513,78.3716260465336
127.73153712668345,89.48319460949793,77.994487327907
127.42242606248328,89.92859557394794,77.59373569243873
127.17748037957453,90.32452704136428,77.17184590985417
127.01684228334102,90.65170617771604,76.73129274987869
126.94107872890689,90.91677224881205,76.25471560042998
126.9296164783504,91.14341074872628,75.72990324915459
126.9708874474867,91.33790818582557,75.16705456537103
127.05332355213089,91.50655106847677,74.57636841839792
127.16535670809809,91.6556259050467,73.96804367755375
127.29541883120339,91.79141920390221,73.35227921215706
127.43194183726195,91.92021747341016,72.7392738915264
127.56335764208885,92.0483072219374,72.1392265849803
127.6780981614992,92.18197495785074,71.56233616183734
127.7645953113081,92.32750718951706,71.018801491416
127.8347279944425,92.48468264312437,70.48301985716834
127.90709213316462,92.64685904676708,69.93019092245957
127.98019517229257,92.81069141167156,69.37171712647807
128.05254455664445,92.97283474906423,68.81900090841218
128.1226477310384,93.12994407017152,68.28344470745024
128.1890121402925,93.2786743862198,67.77645096278061
128.25014522922487,93.41568070843547,67.30942211359164
128.30455444265365,93.53761804804493,66.89376059907171
128.3507472253969,93.64114141627459,66.54086885840915
