x,y,z
70.0,86.6,-40.0
70.0,86.6,-39.73555555555556
70.0,86.6,-39.39555555555556
70.0,86.6,-38.99333333333334
70.0,86.6,-38.54222222222223
70.0,86.6,-38.05555555555556
70.0,86.6,-37.54666666666666
70.0,86.6,-37.028888888888886
70.0,86.6,-36.51555555555555
70.0,86.6,-36.019999999999996
70.0,86.6,-35.55555555555556
70.0,86.6,-35.111111111111114
70.0,86.6,-34.66666666666667
70.0,86.6,-34.22222222222222
70.0,86.6,-33.77777777777778
70.0,86.6,-33.33333333333333
70.0,86.6,-32.888888888888886
70.0,86.6,-32.444444444444436
70.0,86.6,-31.999999999999993
70.0,86.6,-31.55555555555555
70.0,86.6,-31.11111111111111
70.0,86.6,-30.666666666666668
70.0,86.6,-30.22222222222222
70.0,86.6,-29.77777777777778
70.0,86.6,-29.333333333333336
70.0,86.6,-28.888888888888893
70.0,86.6,-28.44444444444445
70.0,86.6,-28.000000000000004
70.0,86.6,-27.555555555555564
70.0,86.6,-27.111111111111118
70.0,86.6,-26.66666666666667
70.0,86.6,-26.22222222222223
70.0,86.6,-25.777777777777782
70.0,86.6,-25.333333333333336
70.0,86.6,-24.88888888888889
70.0,86.6,-24.444444444444443
70.0,86.6,-23.999999999999996
70.0,86.6,-23.555555555555554
70.0,86.6,-23.111111111111107
70.0,86.6,-22.666666666666657
70.0,86.6,-22.22222222222222
70.0,86.6,-21.77777777777778
70.0,86.6,-21.333333333333332
70.0,86.6,-20.888888888888886
70.0,86.6,-20.444444444444446
70.0,86.6,-20.000000000000004
70.0,86.6,-19.555555555555557
70.0,86.6,-19.111111111111114
70.0,86.6,-18.666666666666675
70.0,86.6,-18.222222222222232
70.0,86.6,-17.77777777777778
70.0,86.6,-17.333333333333336
70.0,86.6,-16.88888888888889
70.0,86.6,-16.444444444444446
70.0,86.6,-16.0
70.0,86.6,-15.555555555555557
70.0,86.6,-15.111111111111112
70.0,86.6,-14.666666666666668
70.0,86.6,-14.222222222222225
70.0,86.6,-13.77777777777778
70.0,86.6,-13.333333333333336
70.0,86.6,-12.888888888888891
70.0,86.6,-12.444444444444446
70.0,86.6,-12.000000000000004
70.0,86.6,-11.555555555555559
70.0,86.6,-11.111111111111114
70.0,86.6,-10.66666666666667
70.0,86.6,-10.222222222222225
70.0,86.6,-9.777777777777782
70.0,86.6,-9.333333333333337
70.0,86.6,-8.888888888888893
70.0,86.6,-8.444444444444448
70.0,86.6,-8.000000000000004
70.0,86.6,-7.55555555555556
70.0,86.6,-7.111111111111114
70.0,86.6,-6.66666666666667
70.0,86.6,-6.222222222222226
70.0,86.6,-5.777777777777781
70.0,86.6,-5.333333333333336
70.0,86.6,-4.888888888888891
70.0,86.6,-4.444444444444446
69.98383340922805,86.58286900162884,-3.993197357221039
69.94251878836641,86.53908978356918,-3.531368381230355
69.88683386459638,86.48008301140185,-3.0634926116583703
69.82755636509924,86.41726935070758,-2.5941051436910607
69.77546401705632,86.36206946706716,-2.1277410725144015
69.74133454764889,86.32590402606138,-1.6689354933143676
69.73594568405824,86.320193693271,-1.2222235012769356
69.77007515346567,86.35635913427677,-0.7921401915880797
69.85450068305249,86.44582101465951,-0.38322065943377603
70.0,86.6,0.0
70.21055351459724,86.85916130557654,0.3570718379882161
70.47719566363163,87.2338308422378,0.6924479446913103
70.79128521403194,87.69082031892,1.0089477832515128
71.14418093272698,88.19694144455937,1.3093908168110535
71.52724158664553,88.71900592809219,1.596596508512163
71.9318259427164,89.2238254784546,1.8733843214970713
72.34929276786838,89.67821180458289,2.1425737189080087
72.77100082903024,90.04897661541327,2.4069841638872047
73.18830889313084,90.30293161988197,2.6694351195768906
73.5925757270989,90.40688852692523,2.9327460491192965
73.99043367961791,90.35398659198977,3.199994387237599
74.39452866758579,90.17483177735286,3.469965932186067
74.80523981025317,89.89243585219656,3.739042692403565
75.22294622687066,89.52981058570292,4.003606676328957
75.64802703668886,89.10996774705401,4.260039892401108
76.08086135895837,88.65591910543189,4.504724349058883
76.5218283129298,88.19067643001858,4.734042054741144
76.97130701785377,87.73725148999621,4.94437501788676
77.42967659298087,87.31865605454675,5.132105246934591
77.89731615756168,86.95790189285232,5.2936147503235045
78.38144865327267,86.63183806237096,5.409442103009054
78.88569366478534,86.30373887142761,5.472527393437355
79.40502527584276,85.97625396550464,5.497854900283111
79.93441757018813,85.65203299008444,5.5004089022210305
80.46884463156461,85.33372559064934,5.495173677925819
81.0032805437153,85.02398141268175,5.497133506072182
81.5326993903834,84.72545010166401,5.521272665334823
82.05207525531202,84.44078130307852,5.582575434388452
82.55638222224434,84.17262466240766,5.696026091907771
83.04059437492347,83.92362982513374,5.876608916567486
83.51073333935119,83.70500498667741,6.126026412240592
83.9753565246096,83.5202291417721,6.429685162453133
84.4332416890625,83.36035813486939,6.778125565359384
84.88316659107363,83.21644781042095,7.1618880191136265
85.32390898900674,83.07955401287833,7.571512921870139
85.75424664122562,82.94073258669322,7.997540671783199
86.172957306094,82.79103937631717,8.430511667007087
86.57881874197568,82.62153022620186,8.860966305696081
86.97060870723436,82.42326098079887,9.27944498600446
87.34710496023388,82.18728748455985,9.676488106086504
87.69747062901469,81.91508350400198,10.071404083912949
88.01695273899985,81.61674321887024,10.484729775826064
88.31345489462693,81.29625309345776,10.908848237537423
88.59488070033353,80.95759959205773,11.336142524758607
88.86913376055718,80.60476917896334,11.758995693201184
89.14411767973547,80.24174831846771,12.169790798576736
89.427736062306,79.87252347486408,12.560910896596837
89.72789251270628,79.5010811124456,12.924739042973059
90.05249063537394,79.13140769550542,13.253658293416983
90.40943403474652,78.76748968833671,13.540051703640184
90.79303004442208,78.37908214943099,13.789150009984029
91.19191974142723,77.94524822238685,14.011758230418764
91.60550734534239,77.48393649915828,14.208620843099258
92.033197075748,77.01309557169913,14.380482326180392
92.4743931522245,76.55067403196333,14.528087157817042
92.9284997943523,76.11462047190483,14.65217981616409
93.3949212217119,75.72288348347753,14.753504779376405
93.87306165388362,75.39341165863536,14.832806525608866
94.36232531044799,75.1441535893322,14.890829533016353
94.86211641098534,74.99305786752205,14.928318279753737
95.40509453755773,74.93187759107307,14.931364123876612
96.01002174878283,74.93741779307096,14.891467990662653
96.65545597907462,75.00520496829586,14.817488709099871
97.3199551628471,75.13076561152785,14.718285108176271
97.98207723451428,75.30962621754706,14.602716016879869
98.62038012849018,75.53731328113363,14.479640264198668
99.21342177918879,75.80935329706766,14.357916679120683
99.7397601210241,76.12127276012924,14.246404090633924
100.17795308841018,76.46859816509851,14.153961327726396
100.50655861576094,76.84685600675557,14.089447219386106
100.71612404722694,77.28841957237168,14.048556262331106
100.8236341234995,77.81591321214036,14.019709576528287
100.8473028738038,78.41024001522516,14.000855925838957
100.80534432736506,79.05230307078963,13.989944074124413
100.71597251340856,79.72300546799735,13.984922785245958
100.59740146115945,80.40325029601186,13.983740823064892
100.46784519984296,81.0739406439967,13.984346951442514
100.34551775868434,81.71597960111544,13.98468993424013
100.24863316690877,82.31027025653162,13.982718535319036
100.19540545374154,82.83771569940885,13.976381518540537
100.17906712552687,83.33360395080345,13.97280449275029
100.17696984066696,83.83734367068827,13.97807333737676
100.1835063564738,84.33601890660154,13.98857722215545
100.19306943025943,84.81671370608143,14.000705316821861
100.20005181933584,85.26651211666618,14.0108467911115
100.19884628101504,85.67249818589399,14.015390814759868
100.18384557260904,86.02175596130306,14.010726557502469
100.14944245142988,86.30136949043161,13.99324318907481
100.09002967478952,86.49842282081784,13.95932987921239
100.0,86.6,13.905375797650715
99.853102767347,86.59751017867596,13.827901252517208
99.64056919533232,86.4995749838605,13.728717646379176
99.38301485859219,86.31909717756716,13.612150790631945
99.1010553317628,86.0689795218094,13.482526496670841
98.81530618948035,85.7621247786007,13.34417057589119
98.54638300638105,85.41143570995452,13.20140883968832
98.31490135710112,85.02981507788436,13.058567099457553
98.14147681627676,84.63016564440375,12.919971166594216
98.04672495854417,84.22539017152609,12.789946852493639
98.05126135853958,83.82839142126488,12.672819968551146
98.15336910740896,83.39764678725581,12.577742772928179
98.3307152524626,82.89670751276392,12.505313826860025
98.57299130258299,82.34608713424687,12.447028396352756
98.8698887666527,81.76629918816228,12.394381747412451
99.21109915355429,81.17785721096779,12.338869146045187
99.58631397217026,80.60127473912104,12.27198585825704
99.9852247313832,80.05706530907966,12.185227150054086
100.39752294007562,79.56574245730128,12.070088287442402
100.81290010713008,79.14781972024355,11.918064536428066
101.22104774142909,78.82381063436412,11.720651163017154
101.63426572319322,78.59100532565157,11.464597316371934
102.07007760629638,78.42662501147684,11.151361136835515
102.52601041010128,78.32107986537108,10.794501377185233
102.99959115397057,78.26478006086538,10.407576790198414
103.48834685726698,78.24813577149094,10.004146128652398
103.98980453935317,78.26155717077881,9.597768145324514
104.50149121959184,78.29545443226017,9.202001592992097
105.02093391734569,78.34023772946614,8.830405224432484
105.54565965197739,78.38631723592785,8.496537792423005
106.07319544284962,78.4241031251764,8.213958049740995
106.61864410612975,78.45118109463448,7.971441487641111
107.19296066775684,78.47615487031942,7.748691339125374
107.78745046175118,78.50596166865436,7.545657969592159
108.39341882213303,78.54753870606251,7.362291744439843
109.00217108292264,78.60782319896697,7.1985430290667995
109.60501257814032,78.69375236379094,7.054362188871407
110.19324864180635,78.81226341695755,6.929699589252037
110.75818460794099,78.97029357489,6.824505595607068
111.29112581056448,79.17478005401142,6.738730573334874
111.7833775836971,79.43266007074499,6.672324887833832
112.22507510944423,79.78003381111722,6.646726981115885
112.61975462406558,80.22976278366698,6.67389857166343
112.97882304281298,80.75392618858595,6.739574939580517
113.31368728093827,81.32460322606579,6.829491364971194
113.6357542536933,81.91387309629818,6.929383127939512
113.95643087632992,82.49381499947481,7.0249855085895225
114.28712406409998,83.0365081357873,7.102033787025275
114.63924073225532,83.51403170542739,7.1462632433508215
115.02418779604778,83.89846490858669,7.143409157670207
115.45337217072927,84.16188694545693,7.079206810087488
115.92521762247542,84.30242696418033,6.952914705217418
116.42701907223383,84.34800050611867,6.7789139440343655
116.95349016741412,84.3153663612928,6.565623701181798
117.49934455542588,84.22128331972364,6.321463151303185
118.0592958836787,84.0825101714321,6.054851469041992
118.6280577995822,83.91580570643906,5.7742078290416865
119.20034395054594,83.73792871476542,5.487951405945736
119.77086798397957,83.5656379864321,5.204501374397608
120.33434354729266,83.41569231145996,4.9322769090407705
120.88548428789481,83.3048504798699,4.679697184518688
121.43656918796138,83.19660533228033,4.439209272662023
121.99990204768353,83.05329562753161,4.197886106339026
122.57023374149458,82.8899490329777,3.9560856517495533
123.14231514382786,82.72159321597249,3.7141658750934607
123.71089712911667,82.56325584386987,3.4724847425706065
124.2707305717944,82.42996458402378,3.2314002203808467
124.81656634629428,82.33674710378811,2.9912702747240387
125.34315532704967,82.2986310705168,2.752452871800038
125.84524838849391,82.33064415156375,2.515305977808702
126.31759640506036,82.44781401428286,2.280187558949889
126.77327077588168,82.67884394051246,2.0570754153415596
127.22497692698978,83.0240959503143,1.851141545064214
127.66691677316646,83.45608581837722,1.655535211261511
128.0932922291936,83.94732931939022,1.4634056770771104
128.49830520985304,84.47034222804224,1.2679022056546723
128.87615762992664,84.99764031902217,1.062174060137856
129.22105140419632,85.50173936701897,0.839370503670321
129.52718844744388,85.9551551467216,0.5926407993957269
129.78877067445117,86.33040343281893,0.31513421045773327
130.0,86.6,0.0
130.14913734559505,86.76816353242155,-0.35679204058191505
130.23567383007614,86.8657399030859,-0.7503764482172376
130.27065666422806,86.90518566995021,-1.174260452249484
130.26513305883566,86.89895739097162,-1.6219512820221706
130.2301502246837,86.85951162410731,-2.0869561668788132
130.17675537255712,86.79930492731441,-2.5627823361629294
130.1159957132406,86.73079385855009,-3.0429370192180336
130.05891845751907,86.66643497577145,-3.520927445387645
130.01657081617725,86.61868483693571,-3.9902608440152765
130.0,86.6,-4.444444444444446
130.0,86.6,-4.888888888888891
130.0,86.6,-5.333333333333336
130.0,86.6,-5.77777777777778
130.0,86.6,-6.222222222222225
130.0,86.6,-6.66666666666667
130.0,86.6,-7.111111111111115
130.0,86.6,-7.555555555555559
130.0,86.6,-8.000000000000004
130.0,86.6,-8.444444444444448
130.0,86.6,-8.888888888888893
130.0,86.6,-9.333333333333337
130.0,86.6,-9.777777777777782
130.0,86.6,-10.222222222222227
130.0,86.6,-10.66666666666667
130.0,86.6,-11.111111111111112
130.0,86.6,-11.555555555555557
130.0,86.6,-12.0
130.0,86.6,-12.444444444444443
130.0,86.6,-12.888888888888888
130.0,86.6,-13.333333333333336
130.0,86.6,-13.77777777777778
130.0,86.6,-14.222222222222225
130.0,86.6,-14.666666666666668
130.0,86.6,-15.111111111111112
130.0,86.6,-15.555555555555557
130.0,86.6,-16.0
130.0,86.6,-16.444444444444446
130.0,86.6,-16.88888888888889
130.0,86.6,-17.333333333333336
130.0,86.6,-17.77777777777778
130.0,86.6,-18.22222222222222
130.0,86.6,-18.666666666666668
130.0,86.6,-19.11111111111111
130.0,86.6,-19.555555555555557
130.0,86.6,-19.999999999999996
130.0,86.6,-20.44444444444444
130.0,86.6,-20.888888888888886
130.0,86.6,-21.33333333333333
130.0,86.6,-21.777777777777775
130.0,86.6,-22.22222222222222
130.0,86.6,-22.666666666666664
130.0,86.6,-23.11111111111111
130.0,86.6,-23.55555555555556
130.0,86.6,-24.000000000000004
130.0,86.6,-24.44444444444445
130.0,86.6,-24.888888888888896
130.0,86.6,-25.333333333333346
130.0,86.6,-25.77777777777779
130.0,86.6,-26.222222222222232
130.0,86.6,-26.66666666666667
130.0,86.6,-27.111111111111114
130.0,86.6,-27.55555555555556
130.0,86.6,-28.000000000000004
130.0,86.6,-28.444444444444446
130.0,86.6,-28.88888888888889
130.0,86.6,-29.333333333333336
130.0,86.6,-29.77777777777778
130.0,86.6,-30.22222222222222
130.0,86.6,-30.666666666666664
130.0,86.6,-31.11111111111111
130.0,86.6,-31.555555555555554
130.0,86.6,-32.0
130.0,86.6,-32.44444444444444
130.0,86.6,-32.888888888888886
130.0,86.6,-33.33333333333333
130.0,86.6,-33.777777777777786
130.0,86.6,-34.22222222222222
130.0,86.6,-34.666666666666664
130.0,86.6,-35.11111111111111
130.0,86.6,-35.55555555555556
130.0,86.6,-36.02
130.0,86.6,-36.51555555555555
130.0,86.6,-37.02888888888889
130.0,86.6,-37.54666666666667
130.0,86.6,-38.05555555555556
130.0,86.6,-38.54222222222222
130.0,86.6,-38.99333333333334
130.0,86.6,-39.39555555555556
130.0,86.6,-39.73555555555556
