x,y,z
5.0,5.0,-5.0
4.999995005000001,4.99498501,-5.0
4.99998004,4.98994008,-5.0
4.9999551349999996,4.98486527,-5.0
4.99992032,4.97976064,-5.0
4.9998756250000005,4.97462625,-5.0
4.999821079999999,4.96946216,-5.0
4.999756715,4.96426843,-5.0
4.99968256,4.95904512,-5.0
4.999598645,4.95379229,-5.0
4.999505,4.94851,-5.0
4.999401655,4.9431983100000005,-5.0
4.99928864,4.93785728,-5.0
4.999165985,4.932486969999999,-5.0
4.99903372,4.92708744,-5.0
4.998891875,4.92165875,-5.0
4.9987404799999995,4.916200959999999,-5.0
4.998579565,4.91071413,-5.0
4.9984091600000005,4.90519832,-5.0
4.998229295,4.89965359,-5.0
4.9980400000000005,4.89408,-5.0
4.997841305,4.88847761,-5.0
4.99763324,4.88284648,-5.0
4.997415835,4.87718667,-5.0
4.99718912,4.87149824,-5.0
4.996953125,4.8657812499999995,-5.0
4.99670788,4.860035760000001,-5.0
4.996453415,4.85426183,-5.0
4.99618976,4.8484595200000005,-5.0
4.995916945,4.84262889,-5.0
4.995635,4.8367700000000005,-5.0
4.995343955,4.83088291,-5.0
4.99504384,4.824967679999999,-5.0
4.994734685,4.81902437,-5.0
4.994416520000001,4.81305304,-5.0
4.994089375,4.807053750000001,-5.0
4.99375328,4.8010265599999995,-5.0
4.993408264999999,4.794971530000001,-5.0
4.9930543599999995,4.78888872,-5.0
4.992691595,4.78277819,-5.0
4.99232,4.7766399999999996,-5.0
4.991939605000001,4.77047421,-5.0
4.99155044,4.76428088,-5.0
4.991152535,4.75806007,-5.0
4.990745919999999,4.75181184,-5.0
4.9903306249999995,4.74553625,-5.0
4.98990668,4.739233359999999,-5.0
4.989474115,4.73290323,-5.0
4.98903296,4.7265459199999995,-5.0
4.988583245,4.72016149,-5.0
4.988125,4.71375,-5.0
4.987658255,4.70731151,-5.0
4.987183040000001,4.70084608,-5.0
4.986699385,4.69435377,-5.0
4.98620732,4.687834640000001,-5.0
4.985706875,4.681288749999999,-5.0
4.98519808,4.67471616,-5.0
4.984680965000001,4.66811693,-5.0
4.98415556,4.66149112,-5.0
4.983621895,4.6548387899999994,-5.0
4.98308,4.64816,-5.0
4.982529905,4.64145481,-5.0
4.98197164,4.63472328,-5.0
4.9814052349999995,4.6279654699999995,-5.0
4.98083072,4.62118144,-5.0
4.980248125,4.6143712500000005,-5.0
4.97965748,4.60753496,-5.0
4.979058815,4.60067263,-5.0
4.978452160000001,4.59378432,-5.0
4.977837545,4.586870090000001,-5.0
4.977215,4.57993,-5.0
4.9765845550000005,4.57296411,-5.0
4.97594624,4.56597248,-5.0
4.975300085,4.55895517,-5.0
4.97464612,4.55191224,-5.0
4.973984375,4.54484375,-5.0
4.97331488,4.53774976,-5.0
4.972637665,4.53063033,-5.0
4.97195276,4.52348552,-5.0
4.971260195,4.516315390000001,-5.0
4.97056,4.509119999999999,-5.0
4.9698522050000005,4.50189941,-5.0
4.96913684,4.49465368,-5.0
4.968413935,4.487382869999999,-5.0
4.96768352,4.480087040000001,-5.0
4.966945625,4.47276625,-5.0
4.96620028,4.46542056,-5.0
4.965447515,4.458050030000001,-5.0
4.96468736,4.450654720000001,-5.0
4.963919845,4.44323469,-5.0
4.963145,4.43579,-5.0
4.962362855,4.4283207099999995,-5.0
4.96157344,4.42082688,-5.0
4.960776785,4.41330857,-5.0
4.95997292,4.405765840000001,-5.0
4.959161875,4.398198750000001,-5.0
4.9583436800000005,4.39060736,-5.0
4.957518365,4.38299173,-5.0
4.95668596,4.37535192,-5.0
4.955846494999999,4.36768799,-5.0
4.955,4.359999999999999,-5.0
4.954146505,4.3522880100000005,-5.0
4.95328604,4.34455208,-5.0
4.952418635,4.33679227,-5.0
4.95154432,4.3290086400000005,-5.0
4.950663124999999,4.32120125,-5.0
4.949775079999999,4.31337016,-5.0
4.948880215,4.30551543,-5.0
4.94797856,4.29763712,-5.0
4.947070145,4.28973529,-5.0
4.946155,4.28181,-5.0
4.9452331549999995,4.27386131,-5.0
4.94430464,4.26588928,-5.0
4.943369485000001,4.25789397,-5.0
4.9424277199999995,4.249875439999999,-5.0
4.941479374999999,4.24183375,-5.0
4.94052448,4.23376896,-5.0
4.939563065000001,4.22568113,-5.0
4.93859516,4.21757032,-5.0
4.937620795,4.20943659,-5.0
4.93664,4.201280000000001,-5.0
4.935652805,4.193100609999999,-5.0
4.93465924,4.18489848,-5.0
4.933659335000001,4.17667367,-5.0
4.93265312,4.16842624,-5.0
4.931640625,4.16015625,-5.0
4.9306218799999995,4.1518637599999995,-5.0
4.929596915,4.14354883,-5.0
4.92856576,4.13521152,-5.0
4.927528444999999,4.12685189,-5.0
4.926485,4.118469999999999,-5.0
4.925435455000001,4.110065909999999,-5.0
4.92437984,4.10163968,-5.0
4.923318185,4.0931913699999996,-5.0
4.9222505199999995,4.084721040000001,-5.0
4.9211768750000005,4.07622875,-5.0
4.92009728,4.06771456,-5.0
