x,y,z
25.0,25.0,-25.0
24.999975025000005,24.97492505,-25.0
24.9999002,24.9497004,-25.0
24.999775675000002,24.92432635,-25.0
24.999601600000002,24.898803200000003,-25.0
24.999378125000003,24.87313125,-25.0
24.999105399999998,24.8473108,-25.0
24.998783575,24.82134215,-25.0
24.9984128,24.7952256,-25.0
24.997993225,24.76896145,-25.0
24.997525,24.742549999999998,-25.0
24.997008275,24.715991550000002,-25.0
24.996443199999998,24.6892864,-25.0
24.995829925000002,24.662434849999997,-25.0
24.9951686,24.635437200000002,-25.0
24.994459374999998,24.608293749999998,-25.0
24.993702400000004,24.581004799999995,-25.0
24.992897825,24.553570649999997,-25.0
24.992045800000003,24.5259916,-25.0
24.991146475,24.49826795,-25.0
24.9902,24.470399999999998,-25.0
24.989206525,24.442388049999998,-25.0
24.9881662,24.414232400000003,-25.0
24.987079174999998,24.385933350000002,-25.0
24.9859456,24.357491200000002,-25.0
24.984765625,24.328906250000003,-25.0
24.983539399999998,24.300178800000005,-25.0
24.982267075000003,24.27130915,-25.0
24.9809488,24.2422976,-25.0
24.979584725000002,24.21314445,-25.0
24.978175,24.183850000000003,-25.0
24.976719775,24.15441455,-25.0
24.9752192,24.124838399999998,-25.0
24.973673425,24.09512185,-25.0
24.972082600000004,24.0652652,-25.0
24.970446875,24.035268750000004,-25.0
24.9687664,24.005132800000002,-25.0
24.967041324999997,23.974857650000004,-25.0
24.965271800000004,23.9444436,-25.0
24.963457975,23.913890950000003,-25.0
24.9616,23.883200000000002,-25.0
24.959698025,23.85237105,-25.0
24.9577522,23.821404400000002,-25.0
24.955762675000003,23.79030035,-25.0
24.953729599999996,23.759059200000003,-25.0
24.951653125,23.72768125,-25.0
24.9495334,23.696166799999997,-25.0
24.947370575,23.664516149999997,-25.0
24.9451648,23.6327296,-25.0
24.942916225,23.600807449999998,-25.0
24.940625,23.56875,-25.0
24.938291275,23.53655755,-25.0
24.935915200000004,23.504230399999997,-25.0
24.933496925,23.47176885,-25.0
24.9310366,23.439173200000006,-25.0
24.928534374999998,23.406443749999998,-25.0
24.9259904,23.3735808,-25.0
24.923404825000006,23.34058465,-25.0
24.920777799999996,23.3074556,-25.0
24.918109474999998,23.27419395,-25.0
24.9154,23.2408,-25.0
24.912649525,23.20727405,-25.0
24.909858200000002,23.1736164,-25.0
24.907026175000002,23.13982735,-25.0
24.9041536,23.1059072,-25.0
24.901240625,23.071856250000003,-25.0
24.8982874,23.037674799999998,-25.0
24.895294075000002,23.00336315,-25.0
24.892260800000003,22.9689216,-25.0
24.889187725,22.934350450000004,-25.0
24.886075,22.89965,-25.0
24.882922775000004,22.86482055,-25.0
24.8797312,22.8298624,-25.0
24.876500425,22.79477585,-25.0
24.8732306,22.7595612,-25.0
24.869921875,22.72421875,-25.0
24.8665744,22.6887488,-25.0
24.863188325,22.65315165,-25.0
24.8597638,22.617427600000003,-25.0
24.856300975,22.581576950000006,-25.0
24.8528,22.545599999999997,-25.0
24.849261025000004,22.50949705,-25.0
24.8456842,22.4732684,-25.0
24.842069675,22.436914349999995,-25.0
24.8384176,22.400435200000004,-25.0
24.834728125,22.36383125,-25.0
24.831001399999998,22.3271028,-25.0
24.827237575,22.290250150000006,-25.0
24.8234368,22.253273600000007,-25.0
24.819599225,22.21617345,-25.0
24.815725,22.17895,-25.0
24.811814275000003,22.141603550000003,-25.0
24.807867199999997,22.1041344,-25.0
24.803883925,22.066542849999998,-25.0
24.7998646,22.028829200000004,-25.0
24.795809375,21.99099375,-25.0
24.7917184,21.9530368,-25.0
24.787591825,21.91495865,-25.0
24.7834298,21.8767596,-25.0
24.779232474999997,21.83843995,-25.0
24.775,21.799999999999997,-25.0
24.770732525,21.761440050000004,-25.0
24.766430200000002,21.7227604,-25.0
24.762093175,21.68396135,-25.0
24.7577216,21.645043200000003,-25.0
24.753315624999995,21.60600625,-25.0
24.748875399999996,21.566850799999997,-25.0
24.744401075,21.52757715,-25.0
24.7398928,21.4881856,-25.0
24.735350724999996,21.44867645,-25.0
24.730775,21.40905,-25.0
24.726165775000002,21.36930655,-25.0
24.7215232,21.3294464,-25.0
24.716847425000005,21.289469849999996,-25.0
24.712138600000003,21.249377199999998,-25.0
24.707396874999997,21.209168749999996,-25.0
24.7026224,21.1688448,-25.0
24.697815325000004,21.128405649999998,-25.0
24.6929758,21.0878516,-25.0
24.688103975,21.04718295,-25.0
24.6832,21.006400000000003,-25.0
24.678264025,20.965503049999995,-25.0
24.673296200000003,20.924492400000002,-25.0
24.668296675000004,20.883368349999998,-25.0
24.663265600000003,20.842131199999997,-25.0
24.658203125,20.80078125,-25.0
24.6531094,20.759318800000003,-25.0
24.647984575000002,20.71774415,-25.0
24.642828799999997,20.6760576,-25.0
24.637642224999997,20.634259450000002,-25.0
24.632424999999998,20.592349999999996,-25.0
24.627177275,20.550329549999997,-25.0
24.6218992,20.508198399999998,-25.0
24.616590925,20.46595685,-25.0
24.6112526,20.423605200000004,-25.0
24.605884375000002,20.38114375,-25.0
24.6004864,20.338572799999998,-25.0
24.595058825000002,20.29589265,-25.0
24.5896018,20.253103600000003,-25.0
24.584115474999997,20.21020595,-25.0
24.5786,20.1672,-25.0
24.573055524999997,20.124086050000003,-25.0
24.5674822,20.0808644,-25.0
24.561880175000002,20.03753535,-25.0
24.5562496,19.9940992,-25.0
24.550590625,19.950556249999998,-25.0
24.5449034,19.906906799999998,-25.0
24.539188075,19.86315115,-25.0
24.5334448,19.8192896,-25.0
24.527673725000003,19.775322449999997,-25.0
24.521875,19.73125,-25.0
24.516048775,19.68707255,-25.0
24.5101952,19.642790400000003,-25.0
24.504314424999997,19.59840385,-25.0
24.4984066,19.5539132,-25.0
24.492471875,19.50931875,-25.0
24.4865104,19.464620800000002,-25.0
24.480522325000003,19.41981965,-25.0
24.4745078,19.3749156,-25.0
24.468466975,19.32990895,-25.0
24.4624,19.2848,-25.0
24.456307025,19.23958905,-25.0
24.4501882,19.194276399999996,-25.0
24.444043675000003,19.14886235,-25.0
24.4378736,19.1033472,-25.0
24.431678125,19.05773125,-25.0
24.4254574,19.012014800000003,-25.0
24.419211575,18.96619815,-25.0
24.4129408,18.9202816,-25.0
24.406645225000002,18.87426545,-25.0
24.400325000000002,18.82815,-25.0
24.393980274999997,18.78193555,-25.0
24.387611200000002,18.735622400000004,-25.0
24.381217925,18.68921085,-25.0
24.374800600000004,18.6427012,-25.0
24.368359374999997,18.59609375,-25.0
24.361894399999997,18.5493888,-25.0
24.355405825,18.502586649999998,-25.0
24.348893800000006,18.455687599999997,-25.0
24.342358474999997,18.40869195,-25.0
24.3358,18.3616,-25.0
24.329218524999998,18.31441205,-25.0
24.3226142,18.267128399999997,-25.0
24.315987175,18.21974935,-25.0
24.309337600000003,18.1722752,-25.0
24.302665625,18.12470625,-25.0
24.295971400000003,18.0770428,-25.0
24.289255075,18.029285149999996,-25.0
24.282516800000003,17.981433600000003,-25.0
24.275756725,17.93348845,-25.0
24.268974999999998,17.88545,-25.0
24.262171775,17.83731855,-25.0
24.255347200000003,17.7890944,-25.0
24.248501425,17.74077785,-25.0
24.241634599999998,17.6923692,-25.0
24.234746875000003,17.64386875,-25.0
24.227838400000003,17.595276799999997,-25.0
24.220909325,17.54659365,-25.0
24.2139598,17.4978196,-25.0
24.206989975000003,17.44895495,-25.0
24.2,17.4,-25.0
24.192990025000004,17.35095505,-25.0
24.185960199999997,17.3018204,-25.0
24.178910675000004,17.25259635,-25.0
24.1718416,17.2032832,-25.0
24.164753125000004,17.15388125,-25.0
24.1576454,17.1043908,-25.0
24.150518575,17.05481215,-25.0
24.1433728,17.0051456,-25.0
24.136208225,16.95539145,-25.0
24.129025,16.90555,-25.0
24.121823275,16.855621550000002,-25.0
24.1146032,16.8056064,-25.0
24.107364925,16.75550485,-25.0
24.1001086,16.7053172,-25.0
24.092834375000002,16.65504375,-25.0
24.0855424,16.6046848,-25.0
24.078232825,16.55424065,-25.0
24.070905800000002,16.5037116,-25.0
24.063561475000004,16.45309795,-25.0
24.056199999999997,16.4024,-25.0
24.048821525,16.35161805,-25.0
24.0414262,16.3007524,-25.0
24.034014175,16.24980335,-25.0
24.026585599999997,16.1987712,-25.0
24.019140625,16.14765625,-25.0
24.011679400000002,16.0964588,-25.0
24.004202075,16.045179150000003,-25.0
23.9967088,15.9938176,-25.0
23.989199725,15.94237445,-25.0
23.981675,15.89085,-25.0
23.974134774999996,15.83924455,-25.0
23.966579199999998,15.787558399999998,-25.0
23.959008425,15.73579185,-25.0
23.951422599999997,15.6839452,-25.0
23.943821875,15.63201875,-25.0
23.9362064,15.5800128,-25.0
23.928576324999998,15.527927649999999,-25.0
23.920931799999998,15.475763600000004,-25.0
23.913272975,15.42352095,-25.0
23.9056,15.3712,-25.0
23.897913025,15.31880105,-25.0
23.8902122,15.2663244,-25.0
23.882497675,15.21377035,-25.0
23.874769600000004,15.161139200000001,-25.0
23.867028125000004,15.10843125,-25.0
23.859273400000003,15.0556468,-25.0
23.851505575000004,15.00278615,-25.0
23.843724799999997,14.9498496,-25.0
23.835931225000003,14.89683745,-25.0
23.828125,14.84375,-25.0
23.820306275,14.790587550000001,-25.0
23.8124752,14.7373504,-25.0
23.804631924999995,14.68403885,-25.0
23.7967766,14.6306532,-25.0
23.788909375,14.57719375,-25.0
23.7810304,14.5236608,-25.0
23.773139825,14.47005465,-25.0
23.765237799999998,14.4163756,-25.0
23.757324475000004,14.36262395,-25.0
23.7494,14.3088,-25.0
23.741464524999998,14.25490405,-25.0
23.7335182,14.2009364,-25.0
23.725561175000003,14.14689735,-25.0
23.7175936,14.0927872,-25.0
23.709615625,14.03860625,-25.0
23.701627399999996,13.9843548,-25.0
23.693629075000004,13.93003315,-25.0
23.685620800000002,13.875641600000002,-25.0
23.677602725,13.82118045,-25.0
23.669575000000002,13.76665,-25.0
23.661537775,13.712050549999999,-25.0
23.653491199999998,13.657382399999998,-25.0
23.645435425,13.602645849999998,-25.0
23.6373706,13.547841199999997,-25.0
23.629296875,13.492968750000001,-25.0
23.621214399999996,13.438028800000001,-25.0
23.613123324999997,13.38302165,-25.0
23.605023799999998,13.327947600000002,-25.0
23.596915974999998,13.27280695,-25.0
23.588799999999996,13.217600000000001,-25.0
23.580676025000002,13.16232705,-25.0
23.5725442,13.106988400000002,-25.0
23.564404675000002,13.051584350000006,-25.0
23.556257600000002,12.9961152,-25.0
23.548103125,12.940581250000001,-25.0
23.539941400000004,12.884982800000003,-25.0
23.531772575,12.829320150000003,-25.0
23.5235968,12.7735936,-25.0
23.515414225,12.717803450000002,-25.0
23.507225000000002,12.66195,-25.0
23.499029275,12.60603355,-25.0
23.490827200000002,12.5500544,-25.0
23.482618925,12.494012850000003,-25.0
23.4744046,12.437909200000002,-25.0
23.466184375,12.381743750000002,-25.0
23.457958400000003,12.3255168,-25.0
23.449726825,12.269228649999999,-25.0
23.4414898,12.212879599999999,-25.0
23.433247475,12.156469950000002,-25.0
23.424999999999997,12.100000000000001,-25.0
23.416747524999998,12.04347005,-25.0
23.408490200000003,11.986880400000002,-25.0
23.400228175,11.930231350000003,-25.0
23.391961600000002,11.873523200000001,-25.0
23.383690625,11.816756250000001,-25.0
23.375415399999998,11.7599308,-25.0
23.367136075,11.703047150000002,-25.0
23.3588528,11.6461056,-25.0
23.350565725000003,11.58910645,-25.0
23.342275,11.53205,-25.0
23.333980775,11.474936549999999,-25.0
23.3256832,11.4177664,-25.0
23.317382425,11.36053985,-25.0
23.3090786,11.303257200000001,-25.0
23.300771874999995,11.24591875,-25.0
23.2924624,11.1885248,-25.0
23.284150325000002,11.13107565,-25.0
23.275835800000003,11.073571600000001,-25.0
23.267518975,11.01601295,-25.0
23.2592,10.9584,-25.0
23.250879025,10.90073305,-25.0
23.242556200000003,10.843012400000001,-25.0
23.234231674999997,10.78523835,-25.0
23.2259056,10.7274112,-25.0
23.217578125,10.669531249999999,-25.0
23.209249399999997,10.6115988,-25.0
23.200919575,10.553614150000001,-25.0
23.1925888,10.495577599999999,-25.0
23.184257225000003,10.43748945,-25.0
23.175925,10.37935,-25.0
23.167592275,10.32115955,-25.0
23.1592592,10.2629184,-25.0
23.150925925000003,10.20462685,-25.0
23.1425926,10.146285200000001,-25.0
23.134259375,10.087893750000001,-25.0
23.1259264,10.029452800000001,-25.0
23.117593825,9.97096265,-25.0
23.1092618,9.912423599999997,-25.0
23.100930475000002,9.853835949999999,-25.0
