x,y,z
150.0,150.0,-150.0
149.99985015000001,149.8495503,-150.0
149.9994012,149.6982024,-150.0
149.99865405000003,149.5459581,-150.0
149.9976096,149.39281920000002,-150.0
149.99626875,149.2387875,-150.0
149.99463239999997,149.0838648,-150.0
149.99270145,148.92805289999998,-150.0
149.9904768,148.7713536,-150.0
149.98795934999998,148.6137687,-150.0
149.98515,148.4553,-150.0
149.98204965,148.29594930000002,-150.0
149.97865919999998,148.1357184,-150.0
149.97497955,147.97460909999998,-150.0
149.9710116,147.81262320000002,-150.0
149.96675625,147.64976249999998,-150.0
149.96221440000002,147.48602879999999,-150.0
149.95738695,147.32142389999998,-150.0
149.95227480000003,147.1559496,-150.0
149.94687885,146.9896077,-150.0
149.9412,146.8224,-150.0
149.93523915,146.6543283,-150.0
149.9289972,146.48539440000002,-150.0
149.92247505,146.3156001,-150.0
149.9156736,146.14494720000002,-150.0
149.90859375,145.97343750000002,-150.0
149.9012364,145.80107280000001,-150.0
149.89360245,145.62785490000002,-150.0
149.88569280000002,145.4537856,-150.0
149.87750835,145.2788667,-150.0
149.86905000000002,145.1031,-150.0
149.86031865,144.9264873,-150.0
149.85131520000002,144.74903039999998,-150.0
149.84204055,144.57073110000002,-150.0
149.83249560000002,144.3915912,-150.0
149.82268125,144.21161250000003,-150.0
149.8125984,144.03079680000002,-150.0
149.80224794999998,143.84914590000002,-150.0
149.7916308,143.6666616,-150.0
149.78074785,143.4833457,-150.0
149.7696,143.2992,-150.0
149.75818815000002,143.11422629999998,-150.0
149.7465132,142.9284264,-150.0
149.73457605000002,142.7418021,-150.0
149.7223776,142.5543552,-150.0
149.70991875,142.3660875,-150.0
149.69720039999999,142.17700079999997,-150.0
149.68422345,141.98709689999998,-150.0
149.6709888,141.7963776,-150.0
149.65749735,141.6048447,-150.0
149.64375,141.4125,-150.0
149.62974765,141.21934530000001,-150.0
149.6154912,141.02538239999998,-150.0
149.60098155,140.8306131,-150.0
149.5862196,140.63503920000002,-150.0
149.57120625,140.4386625,-150.0
149.5559424,140.2414848,-150.0
149.54042895000003,140.0435079,-150.0
149.52466679999998,139.8447336,-150.0
149.50865685,139.6451637,-150.0
149.4924,139.4448,-150.0
149.47589714999998,139.2436443,-150.0
149.4591492,139.0416984,-150.0
149.44215705000002,138.8389641,-150.0
149.4249216,138.6354432,-150.0
149.40744375,138.4311375,-150.0
149.3897244,138.2260488,-150.0
149.37176445,138.0201789,-150.0
149.35356480000002,137.8135296,-150.0
149.33512635,137.6061027,-150.0
149.31645,137.3979,-150.0
149.29753665,137.1889233,-150.0
149.2783872,136.9791744,-150.0
149.25900255,136.7686551,-150.0
149.2393836,136.5573672,-150.0
149.21953125,136.3453125,-150.0
149.1994464,136.1324928,-150.0
149.17912995,135.91890990000002,-150.0
149.1585828,135.70456560000002,-150.0
149.13780585,135.48946170000002,-150.0
149.11679999999998,135.2736,-150.0
149.09556615000002,135.05698230000002,-150.0
149.0741052,134.8396104,-150.0
149.05241805,134.62148609999997,-150.0
149.0305056,134.40261120000002,-150.0
149.00836875000002,134.1829875,-150.0
148.9860084,133.9626168,-150.0
148.96342545000002,133.74150090000003,-150.0
148.9406208,133.51964160000003,-150.0
148.91759535,133.2970407,-150.0
148.89435,133.0737,-150.0
148.87088565000002,132.84962130000002,-150.0
148.8472032,132.6248064,-150.0
148.82330355,132.3992571,-150.0
